similarity,test_idx,train_idx,test_smiles,train_smiles
0.7894737124443054,2211,36505,[H:11][C:4]1([C:5]([C:3]1([C:6]([H:15])([H:16])[N+:7]([H:17])([H:18])[H:19])[S:2][C:1]([H:8])([H:9])[H:10])([H:13])[H:14])[H:12],[H:14][C:5]1([C:4]([C:3]([C:6]1([H:16])[H:17])([C:7]([H:18])([H:19])[N+:8]([H:20])([H:21])[H:22])[S:2][C:1]([H:9])([H:10])[H:11])([H:12])[H:13])[H:15]
0.7894737124443054,3730,32530,[H:19][C:7](=[O:8])[C:4]1([C:5]([C:6]1([H:17])[H:18])([H:15])[H:16])[N:2]([C:1]([H:9])([H:10])[H:11])[C:3]([H:12])([H:13])[H:14],[H:25][C:9](=[O:10])[C:4]1([C:5]([C:6]([C:7]([C:8]1([H:23])[H:24])([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])[N:2]([C:1]([H:11])([H:12])[H:13])[C:3]([H:14])([H:15])[H:16]
0.7894737124443054,1612,34491,[H:15][C:5]1([C:6]([C:4]1([H:14])[C:3]([H:13])([C:2]([H:11])([H:12])[C:1]([H:8])([H:9])[H:10])[N+:7]([H:19])([H:20])[H:21])([H:17])[H:18])[H:16],[H:19][C:6]1([C:7]([C:8]([C:4]([C:5]1([H:17])[H:18])([H:16])[C:3]([H:15])([C:2]([H:13])([H:14])[C:1]([H:10])([H:11])[H:12])[N+:9]([H:25])([H:26])[H:27])([H:23])[H:24])([H:21])[H:22])[H:20]
0.7878788113594055,1101,8374,[H:21][C:9]1=[N:10][C:6](=[C:7]([N:8]1[H:20])[C:11]#[N:12])[C:5]#[C:4][C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15],[H:20][C:9]1=[N:8][C:7](=[C:6]([N:10]1[H:21])[C:5]#[C:4][C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])[C:11]#[N:12]
0.7857142686843872,308,41365,[H:23][C:8]1([C:9]([N:10]([C:11]([C:12]([C:6]12[C:5]([C:4]([C:7]2([H:21])[H:22])([H:18])[O:3][C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])([H:19])[H:20])([H:30])[H:31])([H:28])[H:29])[H:27])([H:25])[H:26])[H:24],[H:22][C:8]1([C:9]([N:10]([C:11]([C:6]12[C:5]([C:4]([C:7]2([H:20])[H:21])([H:17])[O:3][C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])([H:18])[H:19])([H:27])[H:28])[H:26])([H:24])[H:25])[H:23]
0.7857142686843872,2446,27646,[H:23][C:9](=[O:10])[C:3]1([C:2]([S:8][C:7]([C:6]([C:5]([N:4]1[H:16])([H:17])[H:18])([H:19])[H:20])([H:21])[H:22])([C:1]([H:12])([H:13])[H:14])[C:11]([H:24])([H:25])[H:26])[H:15],[H:20][C:8](=[O:9])[C:3]1([C:2]([S:7][C:6]([C:5]([N:4]1[H:15])([H:16])[H:17])([H:18])[H:19])([C:1]([H:11])([H:12])[H:13])[C:10]([H:21])([H:22])[H:23])[H:14]
0.7857142686843872,2856,42584,[H:9][C:1]1([C:2]([C:3]1([H:13])[C:4]([H:14])([C:5]2([C:6]([C:7]2([H:18])[H:19])([H:16])[H:17])[H:15])[N:8]([H:20])[H:21])([H:11])[H:12])[H:10],[H:10][C:1]1([C:2]([C:3]([C:4]1([H:15])[H:16])([H:14])[C:5]([H:17])([C:6]2([C:7]([C:8]2([H:21])[H:22])([H:19])[H:20])[H:18])[N:9]([H:23])[H:24])([H:12])[H:13])[H:11]
0.782608687877655,930,8642,[H:16][C:9](=[C:8]1[C:6](=[O:7])[C:4](=[O:5])[N:3]([C:2]([C:1]1([H:11])[H:12])([H:13])[H:14])[H:15])[O-:10],[H:14][C:7](=[C:6]1[C:4](=[O:5])[N:3]([C:2]([C:1]1([H:9])[H:10])([H:11])[H:12])[H:13])[O-:8]
0.782608687877655,2109,28491,[H:12][C:1](=[O:2])[c:3]1[c:4]([n:5][c:6]([c:7]([n:8]1)[Cl:9])[N:10]([H:13])[H:14])[N:11]([H:15])[H:16],[H:12][C:1](=[O:2])[c:3]1[c:4]([n:5][c:6]([c:7]([n:8]1)[Cl:9])[Cl:10])[N:11]([H:13])[H:14]
0.782608687877655,1484,28693,[H:13][C:1]1([C:2]([C:3]([C:4]([C:5]([C:6]1([H:22])[H:23])([H:20])[H:21])([H:19])[C:7]2([C:8]([C:9]([C:10]([N:11]2[H:30])([H:28])[H:29])([H:27])[O:12][H:31])([H:25])[H:26])[H:24])([H:17])[H:18])([H:15])[H:16])[H:14],[H:10][C:1]1([C:2]([C:3]1([H:14])[C:4]2([C:5]([C:6]([C:7]([N:8]2[H:21])([H:19])[H:20])([H:18])[O:9][H:22])([H:16])[H:17])[H:15])([H:12])[H:13])[H:11]
0.78125,4745,16220,[H:20][C:10](=[O:11])[C:9]1=[C:8]([O:7][C:6]2=[C:5]1[C:4]([N:3]([C:2]([C:1]2([H:13])[H:14])([H:15])[H:16])[H:17])([H:18])[H:19])[N:12]([H:21])[H:22],[H:22][C:11](=[O:12])[C:7]1=[C:8]([O:9][C:5]2=[C:6]1[C:1]([C:2]([N:3]([C:4]2([H:18])[H:19])[H:17])([H:15])[H:16])([H:13])[H:14])[N:10]([H:20])[H:21]
0.7777777910232544,3625,14804,[H:12][C:1]1([C:2]([N:3]([C:4]([C:5]([C:6]1([H:21])[C:7]2=[N:8][N:9]([N:10]=[N:11]2)[H:22])([H:19])[H:20])([H:17])[H:18])[H:16])([H:14])[H:15])[H:13],[H:11][C:1]1([C:2]([N:3]([C:4]([C:5]1([H:18])[C:6]2=[N:7][N:8]([N:9]=[N:10]2)[H:19])([H:16])[H:17])[H:15])([H:13])[H:14])[H:12]
0.7777777910232544,946,32664,[H:15][C:3]1=[N+:4]([C:5]([C:1]([C:2]1([H:13])[H:14])([H:11])[H:12])([H:16])[H:17])[C:6]2([C:7]([C:8]([N:9]([C:10]2([H:24])[H:25])[H:23])([H:21])[H:22])([H:19])[H:20])[H:18],[H:16][C:3]1=[N+:4]([C:5]([C:1]([C:2]1([H:14])[H:15])([H:12])[H:13])([H:17])[H:18])[C:6]2([C:7]([C:8]([N:9]([C:10]([C:11]2([H:27])[H:28])([H:25])[H:26])[H:24])([H:22])[H:23])([H:20])[H:21])[H:19]
0.7777777910232544,2702,25597,[H:13][C:3]1([C:4](=[N+:5]([C:6]([C:7]([C:1]([C:2]1([H:11])[H:12])([H:9])[H:10])([H:18])[H:19])([H:16])[H:17])[H:15])[N:8]([H:20])[H:21])[H:14],[H:9][C:2]1([C:3](=[N+:4]([C:5]([C:1]1([H:7])[H:8])([H:12])[H:13])[H:11])[N:6]([H:14])[H:15])[H:10]
0.7777777910232544,170,23146,[H:17][C:5]1([C:4]([N:3]([C:7](=[O:8])[C:6]1([H:19])[N+:9]([H:20])([H:21])[H:22])[C:2]([H:13])([H:14])[C:1]([H:10])([H:11])[H:12])([H:15])[H:16])[H:18],[H:18][C:5]1([C:6]([C:7]([C:8](=[O:9])[N:3]([C:4]1([H:16])[H:17])[C:2]([H:14])([H:15])[C:1]([H:11])([H:12])[H:13])([H:22])[N+:10]([H:23])([H:24])[H:25])([H:20])[H:21])[H:19]
0.7777777910232544,795,33119,[H:6][C:1]1([C:2]([N:3]([N:4]([C:5]1([H:12])[H:13])[H:11])[H:10])([H:8])[H:9])[H:7],[H:7][C:1]1([C:2]([C:3]([N:4]([N:5]([C:6]1([H:15])[H:16])[H:14])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]
0.7777777910232544,1069,3054,[I:1][c:2]1[c:3]([H:11])[c:4]([H:12])[c:5]([H:13])[c:6]2[c:7]1[C:8]([H:14])([H:15])[C:9]([H:16])([H:17])[N:10]2[H:18],[I:1][c:2]1[c:3]([H:12])[c:4]([H:13])[c:5]([H:14])[c:6]2[c:7]1[C:8]([H:15])([H:16])[C:9]([H:17])([H:18])[C:10]([H:19])([H:20])[N:11]2[H:21]
0.7777777910232544,6070,948,[H:21][C:8](=[O:9])[C:7]([H:19])([H:20])[C:6]([H:17])([H:18])[C:5]1([C:1]([C:2]([O:3][C:4]1([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[N:10]([H:22])[H:23],[H:24][C:9](=[O:10])[C:8]([H:22])([H:23])[C:7]([H:20])([H:21])[C:6]1([C:1]([C:2]([O:3][C:4]([C:5]1([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[N:11]([H:25])[H:26]
0.774193525314331,2865,27851,[H:12][C:1]1([C:2]2=[C:3]3[C:4](=[N:5][N:6]2[H:14])[C:7]([N:8]([C:9]([C:10]3([N+:11]1([H:21])[H:22])[H:20])([H:18])[H:19])[H:17])([H:15])[H:16])[H:13],[H:15][C:7]1([C:4]2=[C:3]3[C:2](=[N:6][N:5]2[H:14])[C:1]([N+:11]([C:10]3([C:9]([N:8]1[H:17])([H:18])[H:19])[H:20])([H:21])[H:22])([H:12])[H:13])[H:16]
0.7727272510528564,42,39028,[H:18][C:6]1([C:7]([N:8]([C:5]12[C:4]([C:3]([N:2]([C:10]([C:9]2([H:23])[H:24])([H:25])[H:26])[C:1]([H:11])([H:12])[H:13])([H:14])[H:15])([H:16])[H:17])[H:22])([H:20])[H:21])[H:19],[H:21][C:7]1([C:6]([C:5]2([C:4]([C:3]([N:2]([C:11]([C:10]2([H:26])[H:27])([H:28])[H:29])[C:1]([H:12])([H:13])[H:14])([H:15])[H:16])([H:17])[H:18])[N:9]([C:8]1([H:23])[H:24])[H:25])([H:19])[H:20])[H:22]
0.7727272510528564,2414,24498,[H:15][c:4]1[c:3]([n:8][c:7]([n:6][c:5]1[S:10][C:11]([H:18])([H:19])[H:20])[N:9]([H:16])[H:17])[S:2][C:1]([H:12])([H:13])[H:14],[H:14][c:4]1[c:5]([n:6][c:7]([n:8][c:3]1[S:2][C:1]([H:11])([H:12])[H:13])[N:9]([H:15])[H:16])[N:10]([H:17])[H:18]
0.7714285850524902,444,18127,[H:13][C:1]1=[N:5][C:4]2=[C:3]([N:2]1[H:14])[C:9]([C:8]([C:7]([C:6]2([H:15])[H:16])([H:17])[C:10](=[O:11])[O-:12])([H:18])[H:19])([H:20])[H:21],[H:13][C:1]1=[N:5][C:4]2=[C:3]([N:2]1[H:14])[C:9]([C:8]([C:7]([C:6]2([H:15])[H:16])([H:17])[H:18])([H:19])[C:10](=[O:11])[O-:12])([H:20])[H:21]
0.7692307829856873,343,32243,[H:26][c:10]1[c:9]([c:8]([c:7]([c:12]([c:11]1[H:27])[H:28])[C:6]2([C:5]([C:4]([C:3]([N+:2]2([H:16])[C:1]([H:13])([H:14])[H:15])([H:17])[H:18])([H:19])[H:20])([H:21])[H:22])[H:23])[H:24])[H:25],[H:23][c:9]1[c:8]([c:7]([c:6]([c:11]([c:10]1[H:24])[H:25])[C:5]2([C:4]([C:3]([N+:2]2([H:15])[C:1]([H:12])([H:13])[H:14])([H:16])[H:17])([H:18])[H:19])[H:20])[H:21])[H:22]
0.7692307829856873,5041,40514,[H:21][C:7]1([C:8]([N:9]([C:3]([C:4]([N:5]([C:6]1([H:19])[H:20])[C:10]([H:26])([H:27])[H:28])([H:17])[H:18])([H:16])[C:2]([H:14])([H:15])[C:1]([H:11])([H:12])[H:13])[H:25])([H:23])[H:24])[H:22],[H:20][C:7]1([C:6]([N:5]([C:4]([C:3]([N:8]1[H:22])([H:15])[C:2]([H:13])([H:14])[C:1]([H:10])([H:11])[H:12])([H:16])[H:17])[C:9]([H:23])([H:24])[H:25])([H:18])[H:19])[H:21]
0.7692307829856873,4853,14007,[H:9][C:1]1([C:2]([C:3]([O:4][C:5]([C:6]1([H:16])[O:7][H:17])([H:14])[H:15])([H:12])[H:13])([H:11])[O:8][H:18])[H:10],[H:6][C:1]1([C:2]([C:3]([O:4]1)([H:9])[H:10])([H:8])[O:5][H:11])[H:7]
0.7692307829856873,1738,43039,[H:18][C:5]1([C:4]([N:3]([C:9]([C:8]([N+:7]([C:6]1([H:20])[H:21])([H:22])[H:23])([H:24])[C:10]([H:27])([H:28])[H:29])([H:25])[H:26])[C:2]([H:14])([H:15])[C:1]([H:11])([H:12])[H:13])([H:16])[H:17])[H:19],[H:15][C:4]1([C:5]([N+:6]([C:7]([C:8]([N:3]1[C:2]([H:13])([H:14])[C:1]([H:10])([H:11])[H:12])([H:22])[H:23])([H:21])[C:9]([H:24])([H:25])[H:26])([H:19])[H:20])([H:17])[H:18])[H:16]
0.7692307829856873,1955,37993,[H:10][C:1]1([C:2]([S:3][C:4]2=[N:8][N:7]=[C:6]([N:5]21)[N:9]([H:14])[H:15])([H:12])[H:13])[H:11],[H:11][C:1]1([C:2]([N:3]2[C:4](=[N:5][N:6]=[C:7]2[S:8][C:9]1([H:15])[H:16])[N:10]([H:17])[H:18])([H:13])[H:14])[H:12]
0.7666666507720947,2820,9716,[H:12][C:1]1([C:2]([C:3]([C:4](=[O:5])[N:6]([C:7]1([H:18])[H:19])[H:17])([H:16])[C:8]2([C:9]([N+:10]([C:11]2([H:25])[H:26])([H:23])[H:24])([H:21])[H:22])[H:20])([H:14])[H:15])[H:13],[H:13][C:1]1([C:2]([C:3]([C:4](=[O:5])[N:6]([C:7]1([H:19])[H:20])[H:18])([H:17])[C:8]2([C:9]([C:10]([N+:11]([C:12]2([H:28])[H:29])([H:26])[H:27])([H:24])[H:25])([H:22])[H:23])[H:21])([H:15])[H:16])[H:14]
0.7647058963775635,2852,33886,[H:10][C:1]1([C:2]([N:3]([C:4]([C:5]([S:6](=[O:7])(=[O:8])[C:9]1([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14])([H:12])[H:13])[H:11],[H:9][C:1]1([C:2]([S:3](=[O:4])(=[O:5])[C:6]([C:7]([N:8]1[H:17])([H:15])[H:16])([H:13])[H:14])([H:11])[H:12])[H:10]
0.7647058963775635,3440,35547,[H:13][C:1]1=[C:2]2[C:3](=[N:4][N:5]1[H:14])[C:6]([C:7]([C:8]([C:9]2([H:21])[C:10]([H:22])([H:23])[C:11]([H:24])([H:25])[N+:12]([H:26])([H:27])[H:28])([H:19])[H:20])([H:17])[H:18])([H:15])[H:16],[H:12][C:1]1=[C:2]2[C:3](=[N:4][N:5]1[H:13])[C:6]([C:7]([C:8]([C:9]2([H:20])[C:10]([H:21])([H:22])[N+:11]([H:23])([H:24])[H:25])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15]
0.7647058963775635,4123,4823,[H:12][C:5](=[N:4][C:3]1([C:1]([C:2]1([H:9])[H:10])([H:7])[H:8])[H:11])[S:6][H:13],[H:18][C:7](=[N:6][C:4]1([C:5]([C:1]([C:2]([C:3]1([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])([H:16])[H:17])[H:15])[S:8][H:19]
0.7647058963775635,2059,14056,[H:10][C:1]1([C:2]([C:3]([C:4]([C:5]([N:6]([C:7]1([H:19])[H:20])[H:18])([H:16])[H:17])([H:14])[H:15])([F:8])[F:9])([H:12])[H:13])[H:11],[H:9][C:1]1([C:2]([N:3]([C:4]([C:5]([C:6]1([F:7])[F:8])([H:16])[H:17])([H:14])[H:15])[H:13])([H:11])[H:12])[H:10]
0.7647058963775635,1972,21986,[H:18][C:7](=[O:8])[C:2]1([C:1]([N:6]([C:5]([N:4]([C:3]1([H:12])[H:13])[H:14])([H:15])[H:16])[H:17])([H:9])[H:10])[H:11],[H:13][C:5](=[O:6])[C:2]1([C:1]([N:4]([C:3]1([H:10])[H:11])[H:12])([H:7])[H:8])[H:9]
0.7647058963775635,4815,33118,[H:13][C:1]1([C:2]([C:3]2([C:4]3([C:5]([C:6]1([O:7]2)[H:19])([N:8]([N:9]=[N:10]3)[H:20])[H:18])[H:17])[H:16])([H:15])[C:11]#[N:12])[H:14],[H:13][C:1]1([C:2]([C:3]2([C:4]3([C:5]([C:6]1([O:7]2)[H:19])([N:8]=[N:9][N:10]3[H:20])[H:18])[H:17])[H:16])([H:15])[C:11]#[N:12])[H:14]
0.7647058963775635,2131,4239,[H:16][C:4]1([C:3]([C:2]([C:8]([C:7]([C:6]([C:5]1([H:18])[H:19])([H:20])[N:9]([H:25])[H:26])([H:21])[H:22])([H:23])[H:24])([H:13])[C:1]([H:10])([H:11])[H:12])([H:14])[H:15])[H:17],[H:13][C:3]1([C:4]([C:5]([C:6]([C:7]([C:2]1([H:12])[C:1]([H:9])([H:10])[H:11])([H:20])[H:21])([H:18])[H:19])([H:17])[N:8]([H:22])[H:23])([H:15])[H:16])[H:14]
0.7647058963775635,1881,14209,[H:13][c:1]1[c:2]([c:3]([n:4][c:5]2[c:6]1[C:7]([C:8]([O:9][C:10]2([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14])[C:11](=[O:12])[H:21],[H:13][c:1]1[c:2]([c:3]([n:4][c:5]2[c:6]1[C:7]([O:8][C:9]([C:10]2([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14])[C:11](=[O:12])[H:21]
0.7647058963775635,373,15675,[H:12][C:1]1=[C:2]([C:3](=[N:4][N:5]1[H:13])[C:6](=[O:7])[H:14])[C:8]#[C:9][C:10]([H:15])([H:16])[O:11][H:17],[H:13][C:1]1=[C:2]([C:3](=[N:4][N:5]1[H:14])[C:6](=[O:7])[H:15])[C:8]#[C:9][C:10]([H:16])([H:17])[C:11]([H:18])([H:19])[O:12][H:20]
0.761904776096344,120,35324,[H:14][c:3]1[c:2]([c:7]([c:6]([c:5]([c:4]1[C:9]([H:19])([H:20])[N+:10]([H:21])([H:22])[H:23])[H:15])[N:8]([H:17])[H:18])[H:16])[C:1]([H:11])([H:12])[H:13],[H:14][c:3]1[c:4]([c:5]([c:6]([c:7]([c:2]1[C:1]([H:11])([H:12])[H:13])[H:16])[C:8]([H:17])([H:18])[N+:9]([H:19])([H:20])[H:21])[H:15])[C:10]([H:22])([H:23])[H:24]
0.7599999904632568,5487,2562,[H:15][C:4]1([C:3]([N:2]([C:6]2([C:5]1([C:9]([N+:8]([C:7]2([H:19])[H:20])([H:21])[H:22])([H:23])[H:24])[H:17])[H:18])[C:1]([H:10])([H:11])[H:12])([H:13])[H:14])[H:16],[H:16][C:4]1([C:5]([C:6]2([C:10]([N+:9]([C:8]([C:7]2([N:2]([C:3]1([H:14])[H:15])[C:1]([H:11])([H:12])[H:13])[H:21])([H:22])[H:23])([H:24])[H:25])([H:26])[H:27])[H:20])([H:18])[H:19])[H:17]
0.7599999904632568,3115,5346,[H:20][C:6]1([C:7]([O:8][C:4]([C:5]1([H:19])[C:9]([H:24])([H:25])[N+:10]([H:26])([H:27])[H:28])([H:18])[C:2]([H:14])([C:1]([H:11])([H:12])[H:13])[C:3]([H:15])([H:16])[H:17])([H:22])[H:23])[H:21],[H:23][C:7]1([C:6]([C:5]([C:4]([O:9][C:8]1([H:25])[H:26])([H:19])[C:2]([H:15])([C:1]([H:12])([H:13])[H:14])[C:3]([H:16])([H:17])[H:18])([H:20])[C:10]([H:27])([H:28])[N+:11]([H:29])([H:30])[H:31])([H:21])[H:22])[H:24]
0.7599999904632568,1767,33449,[H:13][C:1]([H:14])([H:15])[C:2]([H:16])([H:17])[C:3]([H:18])([H:19])[C:4]([H:20])([H:21])[C:5]([C:7](=[O:8])[N:9]([H:25])[H:26])([C:10](=[O:11])[O-:12])[C:6]([H:22])([H:23])[H:24],[H:13][C:1]([H:14])([H:15])[C:2]([H:16])([H:17])[C:3]([H:18])([H:19])[C:4]([H:20])([H:21])[C:5]([C:7](=[O:8])[O-:9])([C:10](=[O:11])[O-:12])[C:6]([H:22])([H:23])[H:24]
0.7599999904632568,5205,28090,[H:11][C:1]1([C:2]([N+:3]([C:4]([C:5]([C:6]1([H:21])[N:7]([H:22])[C:8](=[O:9])[N:10]([H:23])[H:24])([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])[H:12],[H:10][C:1]1([C:2]([N+:3]([C:4]([C:5]1([H:18])[N:6]([H:19])[C:7](=[O:8])[N:9]([H:20])[H:21])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11]
0.7599999904632568,5734,5540,[H:21][C:7]1=[C:6]([C:5]([N+:9]([C:8]1([H:22])[H:23])([H:24])[H:25])([H:19])[C:4]([H:17])([H:18])[C:3]([H:15])([H:16])[C:2]([H:13])([H:14])[C:1]([H:10])([H:11])[H:12])[H:20],[H:18][C:6]1=[C:5]([C:4]([N+:8]([C:7]1([H:19])[H:20])([H:21])[H:22])([H:16])[C:3]([H:14])([H:15])[C:2]([H:12])([H:13])[C:1]([H:9])([H:10])[H:11])[H:17]
0.7599999904632568,247,362,[H:10][C:1]1([C:2]([N:3]([C:4]([C:5]([O:6][C:7]1([H:18])[H:19])([H:17])[C:8]([H:20])([H:21])[F:9])([H:15])[H:16])[H:14])([H:12])[H:13])[H:11],[H:9][C:1]1([C:2]([O:3][C:4]([C:5]([N:6]1[H:16])([H:14])[H:15])([H:13])[C:7]([H:17])([H:18])[F:8])([H:11])[H:12])[H:10]
0.7599999904632568,2181,16432,[H:12][C:1]1([C:2]([N:3]([C:4]([C:5]12[O:6][C:7]([C:8]([C:9]([O:10]2)([H:22])[H:23])([H:21])[N+:11]([H:24])([H:25])[H:26])([H:19])[H:20])([H:17])[H:18])[H:16])([H:14])[H:15])[H:13],[H:13][C:1]1([C:2]([N:3]([C:4]([C:5]([C:6]12[O:7][C:8]([C:9]([C:10]([O:11]2)([H:25])[H:26])([H:24])[N+:12]([H:27])([H:28])[H:29])([H:22])[H:23])([H:20])[H:21])([H:18])[H:19])[H:17])([H:15])[H:16])[H:14]
0.7599999904632568,6214,132,[H:12][C:1]1([C:2]([N+:3]([C:4]([C:5]1([H:20])[C:6]([H:21])([C:7]([F:8])([F:9])[F:10])[O:11][H:22])([H:18])[H:19])([H:16])[H:17])([H:14])[H:15])[H:13],[H:13][C:1]1([C:2]([N+:3]([C:4]([C:5]([C:6]1([H:23])[C:7]([H:24])([C:8]([F:9])([F:10])[F:11])[O:12][H:25])([H:21])[H:22])([H:19])[H:20])([H:17])[H:18])([H:15])[H:16])[H:14]
0.7599999904632568,1397,17950,[H:19][C:6](=[O:7])[C:5]1([C:1]([C:2]([N:3]([C:4]1([H:17])[H:18])[H:16])([H:14])[H:15])([H:12])[H:13])[C:8]([F:9])([F:10])[F:11],[H:22][C:7](=[O:8])[C:6]1([C:1]([C:2]([N:3]([C:4]([C:5]1([H:20])[H:21])([H:18])[H:19])[H:17])([H:15])[H:16])([H:13])[H:14])[C:9]([F:10])([F:11])[F:12]
0.7586206793785095,5777,26986,[H:20][C:6]1=[N:7][N:8]([C:9]2=[C:5]1[C:4]([C:3]([N+:2]([C:11]([C:10]2([H:22])[H:23])([H:24])[H:25])([H:15])[C:1]([H:12])([H:13])[H:14])([H:16])[H:17])([H:18])[H:19])[H:21],[H:19][C:7]1=[N:8][N:9]([C:5]2=[C:6]1[C:10]([N+:2]([C:3]([C:4]2([H:17])[H:18])([H:15])[H:16])([H:14])[C:1]([H:11])([H:12])[H:13])([H:21])[H:22])[H:20]
0.7575757503509521,6188,24332,[H:22][C:10](=[O:11])[C:8]1=[N:9][C:5]2=[C:6]([N:7]1[H:21])[C:12]([N+:2]([C:3]([C:4]2([H:19])[H:20])([H:17])[H:18])([H:16])[C:1]([H:13])([H:14])[H:15])([H:23])[H:24],[H:22][C:10](=[O:11])[C:8]1=[N:7][C:6]2=[C:5]([N:9]1[H:21])[C:4]([C:3]([N+:2]([C:12]2([H:23])[H:24])([H:16])[C:1]([H:13])([H:14])[H:15])([H:17])[H:18])([H:19])[H:20]
0.7575757503509521,2563,12588,[H:25][C:11]1=[C:12]([N:8]2[C:9](=[C:10]1[H:24])[C:4](=[N:5][C:6]([C:7]2([H:22])[H:23])([H:20])[H:21])[C:3]([H:18])([H:19])[C:2]([H:16])([H:17])[C:1]([H:13])([H:14])[H:15])[H:26],[H:22][C:10]1=[C:11]([N:7]2[C:8](=[C:9]1[H:21])[C:3](=[N:4][C:5]([C:6]2([H:19])[H:20])([H:17])[H:18])[C:2]([H:15])([H:16])[C:1]([H:12])([H:13])[H:14])[H:23]
0.75,5175,30614,[H:19][c:9]1[c:8]([c:6]2[c:5]([n:11][c:10]1[H:20])[N:4]([C:3](=[N:7]2)[C:2]([H:16])([C:1]([H:13])([H:14])[H:15])[O:12][H:21])[H:17])[H:18],[H:22][c:10]1[c:9]([c:7]2[c:6]([n:12][c:11]1[H:23])[N:5]([C:4](=[N:8]2)[C:2]([H:16])([C:1]([H:13])([H:14])[H:15])[C:3]([H:17])([H:18])[H:19])[H:20])[H:21]
0.75,5081,33152,[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[C:12]([N:11]([C:10]([C:9]([O:8]2)([H:17])[H:18])([H:19])[H:20])[H:21])([H:22])[H:23])[H:15])[O:7][H:16])[H:13],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[O:12][C:11]([C:10]([N:9]([C:8]2([H:17])[H:18])[H:19])([H:20])[H:21])([H:22])[H:23])[H:15])[O:7][H:16])[H:13]
0.75,4221,34639,[H:13][C:1]1=[C:2]([C:3](=[N:4][O:5]1)[C:6]([F:7])([F:8])[F:9])[C:10]([H:14])([H:15])[C:11]([H:16])([H:17])[N+:12]([H:18])([H:19])[H:20],[H:12][C:1]1=[C:2]([C:3](=[N:4][O:5]1)[C:6]([F:7])([F:8])[F:9])[C:10]([H:13])([H:14])[N+:11]([H:15])([H:16])[H:17]
0.75,3355,10884,[H:16][C:8]1=[C:7]([N:6]2[C:2](=[N:3][N:4]=[C:5]2[S:9]1)[C:1]([H:13])([H:14])[H:15])[C:10]([H:17])([H:18])[C:11]([H:19])([H:20])[N+:12]([H:21])([H:22])[H:23],[H:15][C:8]1=[C:7]([N:6]2[C:2](=[N:3][N:4]=[C:5]2[S:9]1)[C:1]([H:12])([H:13])[H:14])[C:10]([H:16])([H:17])[N+:11]([H:18])([H:19])[H:20]
0.75,780,22278,[H:13][C:4]1([C:5]([C:3]1([H:12])[C:2]([H:11])([C:1]([H:8])([H:9])[H:10])[N:6]=[N:7][H:17])([H:15])[H:16])[H:14],[H:20][C:6]1([C:5]([C:4]([C:3]([C:8]([C:7]1([H:22])[H:23])([H:24])[H:25])([H:15])[C:2]([H:14])([C:1]([H:11])([H:12])[H:13])[N:9]=[N:10][H:26])([H:16])[H:17])([H:18])[H:19])[H:21]
0.75,3525,1438,[H:13][c:1]1[c:2]([c:3]2[c:4]([c:5]([c:6]1[N:7]([H:16])[H:17])[H:15])[N:8]=[C:9]([O:10]2)[C:11]#[N:12])[H:14],[H:14][c:2]1[c:1]([c:6]([c:5]([c:4]2[c:3]1[N:10]=[C:9]([O:8]2)[C:11]#[N:12])[H:15])[N:7]([H:16])[H:17])[H:13]
0.75,3398,22498,[H:13][C:3]1([C:4]([N:5]([C:6]([C:2]1([H:12])[C:1]([H:9])([H:10])[H:11])([H:18])[C:7]([H:19])([H:20])[O:8][H:21])[H:17])([H:15])[H:16])[H:14],[H:16][C:4]1([C:3]([C:2]([C:7]([N:6]([C:5]1([H:18])[H:19])[H:20])([H:21])[C:8]([H:22])([H:23])[O:9][H:24])([H:13])[C:1]([H:10])([H:11])[H:12])([H:14])[H:15])[H:17]
0.75,4126,36406,[H:13][c:1]1[c:2]([c:3]2[c:4]([c:5]([c:6]1[C:7]([H:16])([H:17])[O:8][H:18])[H:15])[N:9]=[C:10]([N:11]2[H:19])[N:12]([H:20])[H:21])[H:14],[H:13][c:1]1[c:2]([c:3]2[c:4]([c:5]([c:6]1[C:7]([H:16])([H:17])[O:8][H:18])[H:15])[N:9]([C:10](=[N:11]2)[N:12]([H:20])[H:21])[H:19])[H:14]
